N,M,expertiseMean,expertiseSpread,expertiseSkew,entrantExpertiseMean,entrantExpertiseSpread,entrantExpertiseFloor,graphAttachment,transferRate,decayRate,learningRateSpread,personalLearningRate,mobilityMode,jumpProbability,competitionAversion,prestigeWeight,baseMoveProb,turnoverRate,learningCap,seniorTenureYears,aptitudeMean,aptitudeSpread,teachTopN,aboveMeanDrag,criticalMass,criticalMassSharpness,aiLevelFraction,aiDampeningBelow,aiDampeningAbove,graphSource,institutionSizing,candidateCap,worldModelFingerprint,comboIndex,replicate,t,meanE_baseline,meanE_treatment,meanE_shortfall,shareExpert_baseline,shareExpert_treatment,shareExpert_shortfall
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,69,0,120,0.4935672404182454,0.4730241528774301,0.020543087540815297,0.2866666666666667,0.21666666666666667,0.07
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,70,0,120,0.4805436687543988,0.4611984098951022,0.01934525885929661,0.215,0.14166666666666666,0.07333333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,71,0,120,0.5058975195263823,0.4761796352081001,0.029717884318282206,0.30833333333333335,0.2,0.10833333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,72,0,120,0.48032941623901326,0.45537417019406956,0.024955246044943702,0.21666666666666667,0.155,0.061666666666666675
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,73,0,120,0.4832711128517985,0.4625361061344544,0.02073500671734413,0.29333333333333333,0.23666666666666666,0.05666666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,74,0,120,0.4810605308289329,0.4620420077443123,0.019018523084620598,0.17666666666666667,0.14166666666666666,0.035
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,75,0,120,0.46217341444144644,0.43279731907571356,0.02937609536573288,0.18666666666666668,0.1,0.08666666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,76,0,120,0.47346678234015904,0.4493134951467315,0.02415328719342752,0.17333333333333334,0.11333333333333333,0.06000000000000001
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,77,0,120,0.47536415250351033,0.4462290653027594,0.02913508720075092,0.19333333333333333,0.10333333333333333,0.09
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,78,0,120,0.4720645509287715,0.44883604399239024,0.023228506936381232,0.15833333333333333,0.09,0.06833333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,79,0,120,0.4591323753260076,0.4392674174904823,0.019864957835525276,0.15166666666666667,0.105,0.046666666666666676
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,80,0,120,0.4745604721705119,0.45812226133421063,0.01643821083630126,0.225,0.185,0.04000000000000001
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,81,0,120,0.46570995656152564,0.4339912663958967,0.03171869016562895,0.11,0.075,0.035
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,82,0,120,0.4641584872206052,0.44246021470675867,0.02169827251384654,0.12,0.055,0.065
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.107,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,83,0,120,0.4789930372747282,0.4535398757519821,0.02545316152274607,0.17666666666666667,0.08833333333333333,0.08833333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,84,0,120,0.5105485853676994,0.48589960045491654,0.02464898491278289,0.44166666666666665,0.37166666666666665,0.07
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,85,0,120,0.508288994791607,0.4892713541910052,0.01901764060060185,0.3883333333333333,0.34833333333333333,0.03999999999999998
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,86,0,120,0.519661260433495,0.5091920041789612,0.010469256254533876,0.43666666666666665,0.375,0.06166666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,87,0,120,0.5145322233438492,0.48721760927389063,0.027314614069958554,0.39666666666666667,0.2966666666666667,0.09999999999999998
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,88,0,120,0.5049089587852359,0.48761126248786846,0.017297696297367438,0.3433333333333333,0.27,0.0733333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,89,0,120,0.5063805125405391,0.4814071735429267,0.024973338997612338,0.32666666666666666,0.22333333333333333,0.10333333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,90,0,120,0.4929722511147459,0.4744590765113632,0.0185131746033827,0.27,0.19833333333333333,0.07166666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,91,0,120,0.5017837213849028,0.4699681284961601,0.031815592888742694,0.3283333333333333,0.23833333333333334,0.08999999999999997
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,92,0,120,0.49252730313688514,0.4732310517070194,0.01929625142986574,0.29833333333333334,0.21666666666666667,0.08166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,93,0,120,0.48060466986149547,0.45127554692327976,0.029329122938215713,0.2633333333333333,0.17166666666666666,0.09166666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,94,0,120,0.48426410101975004,0.46234379363556705,0.02192030738418299,0.19166666666666668,0.14666666666666667,0.04500000000000001
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,95,0,120,0.495477018908908,0.47201770370826124,0.023459315200646758,0.285,0.215,0.06999999999999998
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,96,0,120,0.4728434442852934,0.4520002066530287,0.0208432376322647,0.205,0.13333333333333333,0.07166666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,97,0,120,0.4938558407065769,0.46682767243434986,0.027028168272227038,0.2916666666666667,0.195,0.09666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,98,0,120,0.478036499346296,0.4528825573374828,0.025153942008813213,0.20166666666666666,0.12333333333333334,0.07833333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,99,0,120,0.47506059860189753,0.450483327023685,0.024577271578212545,0.22,0.125,0.095
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,100,0,120,0.46895484620084366,0.4556584095147749,0.01329643668606878,0.14333333333333334,0.115,0.028333333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,101,0,120,0.48355895868813,0.4597722809637586,0.023786677724371375,0.17666666666666667,0.09666666666666666,0.08
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,102,0,120,0.4713876868970692,0.4462890813313425,0.02509860556572674,0.18166666666666667,0.13,0.051666666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,103,0,120,0.46906526093681655,0.4457343340665102,0.023330926870306357,0.19166666666666668,0.13833333333333334,0.053333333333333344
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.116,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,104,0,120,0.4594200424477458,0.4392110622736315,0.02020898017411432,0.17666666666666667,0.11833333333333333,0.058333333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,105,0,120,0.5209490516098837,0.49386284961675603,0.027086201993127668,0.4166666666666667,0.35333333333333333,0.06333333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,106,0,120,0.5092096547658245,0.4905420165446897,0.018667638221134764,0.38333333333333336,0.2866666666666667,0.09666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,107,0,120,0.5021804257978996,0.4882064536400139,0.01397397215788565,0.355,0.28,0.07499999999999996
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,108,0,120,0.5065864199648301,0.4868748975669344,0.019711522397895698,0.35333333333333333,0.305,0.04833333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,109,0,120,0.49696580100804566,0.4785727136209607,0.01839308738708495,0.285,0.23,0.054999999999999966
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,110,0,120,0.502639911075433,0.48980735705544554,0.012832554019987508,0.30666666666666664,0.235,0.07166666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,111,0,120,0.4776085340542098,0.45789589336762826,0.019712640686581517,0.26,0.19333333333333333,0.06666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,112,0,120,0.49831970701615014,0.4756901253014803,0.022629581714669833,0.3016666666666667,0.21166666666666667,0.09000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,113,0,120,0.5040675576776266,0.4950493608477215,0.009018196829905067,0.31833333333333336,0.2633333333333333,0.05500000000000005
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,114,0,120,0.49461651312187316,0.4745585433331629,0.020057969788710273,0.33666666666666667,0.295,0.041666666666666685
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,115,0,120,0.48739188149571416,0.463757196739316,0.023634684756398183,0.275,0.185,0.09000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,116,0,120,0.4803682316529254,0.45836796614030995,0.02200026551261547,0.23,0.15,0.08000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,117,0,120,0.4776597507608434,0.457344071076562,0.020315679684281385,0.22833333333333333,0.14666666666666667,0.08166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,118,0,120,0.47548786072060467,0.45122381891434393,0.02426404180626074,0.22166666666666668,0.13833333333333334,0.08333333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,119,0,120,0.46357387272641065,0.4502276287972927,0.013346243929117929,0.19333333333333333,0.12333333333333334,0.06999999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,120,0,120,0.47332396247734626,0.4517077096179128,0.02161625285943347,0.15,0.13,0.01999999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,121,0,120,0.47131128501767916,0.4479364695462088,0.023374815471470356,0.19,0.11,0.08
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,122,0,120,0.46037157990038396,0.44546293356766303,0.014908646332720932,0.12666666666666668,0.09,0.03666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,123,0,120,0.4577851403132081,0.4350932413525879,0.022691898960620183,0.135,0.08833333333333333,0.046666666666666676
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,124,0,120,0.4530091088699798,0.43308315207560855,0.019925956794371258,0.14833333333333334,0.07833333333333334,0.07
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.125,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,125,0,120,0.4735723711612324,0.44361018263424434,0.029962188526988065,0.155,0.07666666666666666,0.07833333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,126,0,120,0.5215296072512865,0.4991542442825933,0.02237536296869319,0.4683333333333333,0.3416666666666667,0.12666666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,127,0,120,0.507667586170137,0.48841003521035115,0.01925755095978582,0.37166666666666665,0.325,0.046666666666666634
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,128,0,120,0.5101919817986588,0.4860663194333514,0.024125662365307388,0.3883333333333333,0.2683333333333333,0.12
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,129,0,120,0.5082502375418941,0.4765981643212338,0.031652073220660326,0.40166666666666667,0.31166666666666665,0.09000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,130,0,120,0.5075444604145983,0.48743321917951105,0.020111241235087285,0.3566666666666667,0.2916666666666667,0.065
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,131,0,120,0.5131920716787378,0.48619969870895147,0.02699237296978635,0.36833333333333335,0.26666666666666666,0.10166666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,132,0,120,0.5075751811886827,0.484443562173595,0.0231316190150877,0.36833333333333335,0.24833333333333332,0.12000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,133,0,120,0.5061835732559363,0.4820711639771859,0.024112409278750413,0.3433333333333333,0.26166666666666666,0.08166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,134,0,120,0.49408553399766486,0.4762837402584652,0.017801793739199656,0.32666666666666666,0.23333333333333334,0.09333333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,135,0,120,0.4799930124543607,0.4665737660291294,0.01341924642523129,0.275,0.26166666666666666,0.013333333333333364
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,136,0,120,0.4840115812048316,0.4581432215496898,0.025868359655141837,0.22333333333333333,0.11166666666666666,0.11166666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,137,0,120,0.467247702293098,0.445235260228316,0.02201244206478198,0.16,0.10333333333333333,0.05666666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,138,0,120,0.4695666092882554,0.4491431443206966,0.020423464967558813,0.19666666666666666,0.14166666666666666,0.05499999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,139,0,120,0.48241012305021286,0.4596812705571453,0.022728852493067553,0.25833333333333336,0.18166666666666667,0.07666666666666669
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,140,0,120,0.477271465609471,0.44721225222572686,0.03005921338374412,0.18,0.10666666666666667,0.07333333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,141,0,120,0.4567636124355098,0.4403491626183192,0.01641444981719059,0.16333333333333333,0.125,0.03833333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,142,0,120,0.4689778983655075,0.4440700660770138,0.024907832288493692,0.175,0.14333333333333334,0.03166666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,143,0,120,0.4754195618567367,0.4573977223038673,0.0180218395528694,0.16,0.13166666666666665,0.02833333333333335
